orderId,orderDate,userId,totalCharges,commonId,pupId,pickupDate,orderYear,orderMonth,orderDay,purchaseOccasion,orderPeriod,orderQuarter,cohortMonthly,cohortQuarterly
511,2009-05-01T00:00:00Z,6821,24.62,U6PF5,5,2009-05-01T00:00:00Z,2009,5,1,2,5,2,4,2
549,2009-05-08T00:00:00Z,6821,25.01,WZKKH,5,2009-05-08T00:00:00Z,2009,5,8,3,5,2,4,2
605,2009-05-20T00:00:00Z,6821,23.7,YDUQ8,5,2009-05-22T00:00:00Z,2009,5,20,4,5,2,4,2
656,2009-05-29T00:00:00Z,6821,20.03,RQQFY,5,2009-05-29T00:00:00Z,2009,5,29,5,5,2,4,2
684,2009-06-04T00:00:00Z,6821,22.23,LKCS5,5,2009-06-05T00:00:00Z,2009,6,4,6,6,2,4,2
713,2009-06-11T00:00:00Z,6821,27.55,KJK3Q,5,2009-06-12T00:00:00Z,2009,6,11,7,6,2,4,2
788,2009-06-26T00:00:00Z,6821,19.02,CZZFE,5,2009-06-26T00:00:00Z,2009,6,26,8,6,2,4,2
860,2009-07-09T00:00:00Z,6821,24.61,FG87D,5,2009-07-10T00:00:00Z,2009,7,9,9,7,3,4,2
990,2009-07-31T00:00:00Z,6821,29.64,PZCZS,5,2009-07-31T00:00:00Z,2009,7,31,10,7,3,4,2
1092,2009-08-20T00:00:00Z,6821,34.21,EFL2F,5,2009-08-21T00:00:00Z,2009,8,20,11,8,3,4,2
1357,2009-10-02T00:00:00Z,6821,28.36,XJYMV,5,2009-10-02T00:00:00Z,2009,10,2,12,10,4,4,2
480,2009-04-24T00:00:00Z,6901,49.75,NHBAJ,5,2009-04-24T00:00:00Z,2009,4,24,1,4,2,4,2
500,2009-04-30T00:00:00Z,6901,60.26,YXM86,5,2009-05-01T00:00:00Z,2009,4,30,2,4,2,4,2
555,2009-05-08T00:00:00Z,6901,14.04,PFCLP,5,2009-05-08T00:00:00Z,2009,5,8,3,5,2,4,2
763,2009-06-19T00:00:00Z,6901,26.53,KZ9Q6,5,2009-06-19T00:00:00Z,2009,6,19,4,6,2,4,2
1016,2009-08-06T00:00:00Z,6901,63.1,WJMHK,5,2009-08-07T00:00:00Z,2009,8,6,5,8,3,4,2
1153,2009-08-28T00:00:00Z,6901,21.87,M742B,5,2009-08-28T00:00:00Z,2009,8,28,6,8,3,4,2
1194,2009-09-04T00:00:00Z,6901,27.73,LMCHS,5,2009-09-04T00:00:00Z,2009,9,4,7,9,3,4,2
1271,2009-09-18T00:00:00Z,6901,29.08,UBCEL,5,2009-09-18T00:00:00Z,2009,9,18,8,9,3,4,2
483,2009-04-24T00:00:00Z,6946,9.5,KZQCQ,5,2009-04-24T00:00:00Z,2009,4,24,1,4,2,4,2
489,2009-04-24T00:00:00Z,6948,14.1,GD6XX,3,2009-04-24T00:00:00Z,2009,4,24,1,4,2,4,2
491,2009-04-27T00:00:00Z,8843,21.45,2BUJN,4,2009-04-28T00:00:00Z,2009,4,27,1,4,2,4,2
513,2009-05-01T00:00:00Z,9840,30.23,97DYP,5,2009-05-01T00:00:00Z,2009,5,1,1,5,2,5,2
507,2009-04-30T00:00:00Z,10855,136.8,QVG7P,5,2009-05-01T00:00:00Z,2009,4,30,1,4,2,4,2
509,2009-04-30T00:00:00Z,10858,20.82,ZG9BW,5,2009-05-01T00:00:00Z,2009,4,30,1,4,2,4,2
508,2009-04-30T00:00:00Z,10859,44.81,QCXQ6,5,2009-05-01T00:00:00Z,2009,4,30,1,4,2,4,2
539,2009-05-07T00:00:00Z,10859,61.3,7NKRD,5,2009-05-08T00:00:00Z,2009,5,7,2,5,2,4,2
516,2009-05-01T00:00:00Z,10876,40.85,6D6YB,5,2009-05-01T00:00:00Z,2009,5,1,1,5,2,5,2
992,2009-07-31T00:00:00Z,10876,50.22,PWHWK,4,2009-08-04T00:00:00Z,2009,7,31,2,7,3,5,2
518,2009-05-01T00:00:00Z,10901,31.75,K2Y7H,5,2009-05-01T00:00:00Z,2009,5,1,1,5,2,5,2
547,2009-05-08T00:00:00Z,10901,19.15,KZ2X4,5,2009-05-08T00:00:00Z,2009,5,8,2,5,2,5,2
863,2009-07-09T00:00:00Z,10938,68.6,YX8WQ,5,2009-07-10T00:00:00Z,2009,7,9,1,7,3,7,3
524,2009-05-04T00:00:00Z,12173,55.56,2H2CG,3,2009-05-05T00:00:00Z,2009,5,4,1,5,2,5,2
530,2009-05-06T00:00:00Z,13043,23.39,%%530,3,2009-05-07T00:00:00Z,2009,5,6,1,5,2,5,2
599,2009-05-19T00:00:00Z,13043,44.76,2C2CY,3,2009-05-19T00:00:00Z,2009,5,19,2,5,2,5,2
669,2009-06-02T00:00:00Z,13043,30.57,QKA4T,3,2009-06-02T00:00:00Z,2009,6,2,3,6,2,5,2
886,2009-07-13T00:00:00Z,13043,31.27,F3P9V,3,2009-07-14T00:00:00Z,2009,7,13,4,7,3,5,2
1907,2009-12-01T00:00:00Z,13043,26.74,6H86Z,3,2009-12-01T00:00:00Z,2009,12,1,5,12,4,5,2
3216,2010-03-08T00:00:00Z,13043,43.34,LY7HU,3,2010-03-09T00:00:00Z,2010,3,8,6,15,5,5,2
535,2009-05-07T00:00:00Z,13202,28.9,%%535,3,2009-05-07T00:00:00Z,2009,5,7,1,5,2,5,2
558,2009-05-08T00:00:00Z,13229,20.79,XPH3M,5,2009-05-09T00:00:00Z,2009,5,8,1,5,2,5,2
537,2009-05-07T00:00:00Z,13232,9.85,%%537,5,2009-05-08T00:00:00Z,2009,5,7,1,5,2,5,2
543,2009-05-07T00:00:00Z,13278,15.14,NHGNA,5,2009-05-08T00:00:00Z,2009,5,7,1,5,2,5,2
648,2009-05-27T00:00:00Z,13278,27.65,BVDZU,5,2009-05-29T00:00:00Z,2009,5,27,2,5,2,5,2
822,2009-07-02T00:00:00Z,13278,15.06,Z8EWB,6,2009-07-02T00:00:00Z,2009,7,2,3,7,3,5,2
942,2009-07-23T00:00:00Z,13278,18.19,PYW9Y,5,2009-07-24T00:00:00Z,2009,7,23,4,7,3,5,2
974,2009-07-29T00:00:00Z,13278,21.3,FT4VY,6,2009-07-30T00:00:00Z,2009,7,29,5,7,3,5,2
1018,2009-08-06T00:00:00Z,13278,21.68,Z99WL,5,2009-08-07T00:00:00Z,2009,8,6,6,8,3,5,2
1490,2009-10-22T00:00:00Z,13278,9.18,U3XZT,5,2009-10-23T00:00:00Z,2009,10,22,7,10,4,5,2
2208,2010-01-04T00:00:00Z,13278,13.29,NK6RM,18,2010-01-04T00:00:00Z,2010,1,4,8,13,5,5,2
3180,2010-03-05T00:00:00Z,13278,21.0078,RJ9KH,5,2010-03-05T00:00:00Z,2010,3,5,9,15,5,5,2
540,2009-05-07T00:00:00Z,13284,39.88,TPJCA,5,2009-05-08T00:00:00Z,2009,5,7,1,5,2,5,2
579,2009-05-14T00:00:00Z,13284,48.72,ML8CS,5,2009-05-15T00:00:00Z,2009,5,14,2,5,2,5,2
682,2009-06-04T00:00:00Z,13284,63.87,7EK42,5,2009-06-05T00:00:00Z,2009,6,4,3,6,2,5,2
712,2009-06-11T00:00:00Z,13284,37.5,YCQPS,5,2009-06-12T00:00:00Z,2009,6,11,4,6,2,5,2
777,2009-06-23T00:00:00Z,13284,45.94,Y4QVP,5,2009-06-26T00:00:00Z,2009,6,23,5,6,2,5,2
652,2009-05-28T00:00:00Z,13290,11.29,LYFPW,5,2009-05-29T00:00:00Z,2009,5,28,1,5,2,5,2
551,2009-05-08T00:00:00Z,13301,25.23,AX64Q,5,2009-05-08T00:00:00Z,2009,5,8,1,5,2,5,2
621,2009-05-22T00:00:00Z,13301,26.87,PQJDX,5,2009-05-22T00:00:00Z,2009,5,22,2,5,2,5,2
787,2009-06-26T00:00:00Z,13301,33.25,H6GAM,5,2009-06-26T00:00:00Z,2009,6,26,3,6,2,5,2
935,2009-07-23T00:00:00Z,13301,23.66,RALFM,5,2009-07-24T00:00:00Z,2009,7,23,4,7,3,5,2
944,2009-07-24T00:00:00Z,13301,9.78,9W9YE,5,2009-07-24T00:00:00Z,2009,7,24,5,7,3,5,2
552,2009-05-08T00:00:00Z,13304,17.85,V5MEH,5,2009-05-08T00:00:00Z,2009,5,8,1,5,2,5,2
856,2009-07-09T00:00:00Z,13304,30.29,BQWFH,5,2009-07-10T00:00:00Z,2009,7,9,2,7,3,5,2
566,2009-05-12T00:00:00Z,13341,46.68,MSF2F,3,2009-05-12T00:00:00Z,2009,5,12,1,5,2,5,2
2124,2009-12-22T00:00:00Z,13361,86.25,K4T39,5,2009-12-23T00:00:00Z,2009,12,22,1,12,4,12,4
2260,2010-01-07T00:00:00Z,13361,38.9127,S5EJD,5,2010-01-08T00:00:00Z,2010,1,7,2,13,5,12,4
2556,2010-01-29T00:00:00Z,13361,61.96,F9WEN,5,2010-01-29T00:00:00Z,2010,1,29,3,13,5,12,4
570,2009-05-14T00:00:00Z,14027,38.45,TJ7DV,5,2009-05-15T00:00:00Z,2009,5,14,1,5,2,5,2
925,2009-07-21T00:00:00Z,14027,38.81,YG7LN,5,2009-07-24T00:00:00Z,2009,7,21,2,7,3,5,2
1017,2009-08-06T00:00:00Z,14027,51.12,PVE32,5,2009-08-07T00:00:00Z,2009,8,6,3,8,3,5,2
1078,2009-08-19T00:00:00Z,14027,49.03,TSAVW,5,2009-08-21T00:00:00Z,2009,8,19,4,8,3,5,2
582,2009-05-15T00:00:00Z,14056,35.31,C3LBW,5,2009-05-15T00:00:00Z,2009,5,15,1,5,2,5,2
715,2009-06-12T00:00:00Z,14056,48.23,8ZLDC,5,2009-06-12T00:00:00Z,2009,6,12,2,6,2,5,2
574,2009-05-14T00:00:00Z,14057,8.09,AWTUA,5,2009-05-15T00:00:00Z,2009,5,14,1,5,2,5,2
587,2009-05-15T00:00:00Z,14246,53.28,UYESB,5,2009-05-15T00:00:00Z,2009,5,15,1,5,2,5,2
623,2009-05-22T00:00:00Z,14246,63.92,FLGGB,5,2009-05-22T00:00:00Z,2009,5,22,2,5,2,5,2
660,2009-05-29T00:00:00Z,14246,59.71,NUBN7,5,2009-05-29T00:00:00Z,2009,5,29,3,5,2,5,2
751,2009-06-17T00:00:00Z,14246,14.07,F5DVR,6,2009-06-25T00:00:00Z,2009,6,17,4,6,2,5,2
752,2009-06-17T00:00:00Z,14246,3.37,BJBEL,6,2009-06-18T00:00:00Z,2009,6,17,5,6,2,5,2
753,2009-06-17T00:00:00Z,14246,4.29,UKGHW,3,2009-06-23T00:00:00Z,2009,6,17,6,6,2,5,2
761,2009-06-19T00:00:00Z,14246,56.17,C9PJE,5,2009-06-19T00:00:00Z,2009,6,19,7,6,2,5,2
813,2009-07-01T00:00:00Z,14246,80.79,B4L26,6,2009-07-02T00:00:00Z,2009,7,1,8,7,3,5,2
859,2009-07-09T00:00:00Z,14246,64.38,PXQQQ,5,2009-07-10T00:00:00Z,2009,7,9,9,7,3,5,2
590,2009-05-17T00:00:00Z,14600,21.89,GBQ5M,3,2009-05-19T00:00:00Z,2009,5,17,1,5,2,5,2
609,2009-05-20T00:00:00Z,14600,72.72,Y768Y,3,2009-05-21T00:00:00Z,2009,5,20,2,5,2,5,2
638,2009-05-26T00:00:00Z,14600,72.72,7P23H,3,2009-05-26T00:00:00Z,2009,5,26,3,5,2,5,2
667,2009-06-02T00:00:00Z,14600,79.6,CJXSP,3,2009-06-02T00:00:00Z,2009,6,2,4,6,2,5,2
679,2009-06-04T00:00:00Z,14600,79.6,QHFZP,5,2009-06-05T00:00:00Z,2009,6,4,5,6,2,5,2
721,2009-06-12T00:00:00Z,14600,79.6,M8543,3,2009-06-16T00:00:00Z,2009,6,12,6,6,2,5,2
738,2009-06-16T00:00:00Z,14600,79.6,3WAJQ,6,2009-06-18T00:00:00Z,2009,6,16,7,6,2,5,2
765,2009-06-19T00:00:00Z,14600,79.6,MY36G,3,2009-06-23T00:00:00Z,2009,6,19,8,6,2,5,2
798,2009-06-29T00:00:00Z,14600,69.65,RS7CF,3,2009-06-30T00:00:00Z,2009,6,29,9,6,2,5,2
938,2009-07-23T00:00:00Z,14600,69.19,RJ6KG,3,2009-07-23T00:00:00Z,2009,7,23,10,7,3,5,2
591,2009-05-18T00:00:00Z,14635,93.36,2SMZ7,3,2009-05-19T00:00:00Z,2009,5,18,1,5,2,5,2
768,2009-06-22T00:00:00Z,14635,66.87,6NSDC,3,2009-06-23T00:00:00Z,2009,6,22,2,6,2,5,2
854,2009-07-09T00:00:00Z,14635,75.2,4VNHF,4,2009-07-09T00:00:00Z,2009,7,9,3,7,3,5,2
1161,2009-09-01T00:00:00Z,14635,83.3105,HP3QP,3,2009-09-01T00:00:00Z,2009,9,1,4,9,3,5,2
1207,2009-09-08T00:00:00Z,14635,54.9155,6L78S,3,2009-09-08T00:00:00Z,2009,9,8,5,9,3,5,2
1248,2009-09-15T00:00:00Z,14635,109.47,RP4S2,3,2009-09-15T00:00:00Z,2009,9,15,6,9,3,5,2
1281,2009-09-22T00:00:00Z,14635,68.6407,TKHH6,3,2009-09-22T00:00:00Z,2009,9,22,7,9,3,5,2
1652,2009-11-10T00:00:00Z,14635,160.67,YRFKK,3,2009-11-10T00:00:00Z,2009,11,10,8,11,4,5,2
2995,2010-02-23T00:00:00Z,14635,30.76,WDKB3,3,2010-02-23T00:00:00Z,2010,2,23,9,14,5,5,2
593,2009-05-18T00:00:00Z,14842,40.59,BAG7J,3,2009-05-19T00:00:00Z,2009,5,18,1,5,2,5,2
1021,2009-08-07T00:00:00Z,14887,27.97,R3NLN,5,2009-08-07T00:00:00Z,2009,8,7,1,8,3,8,3
1146,2009-08-28T00:00:00Z,14887,67.58,HSK89,5,2009-08-28T00:00:00Z,2009,8,28,2,8,3,8,3
1228,2009-09-11T00:00:00Z,14887,58.78,L92JR,5,2009-09-11T00:00:00Z,2009,9,11,3,9,3,8,3
2267,2010-01-08T00:00:00Z,14887,42.6,GS86A,5,2010-01-08T00:00:00Z,2010,1,8,4,13,5,8,3
2349,2010-01-14T00:00:00Z,14887,30.3237,BVQUE,5,2010-01-15T00:00:00Z,2010,1,14,5,13,5,8,3
595,2009-05-19T00:00:00Z,14913,53.43,BB9ZS,4,2009-05-19T00:00:00Z,2009,5,19,1,5,2,5,2
2561,2010-01-29T00:00:00Z,14913,22.0092,Q8QCG,15,2010-01-29T00:00:00Z,2010,1,29,2,13,5,5,2
596,2009-05-19T00:00:00Z,14924,16.12,3BJ6W,4,2009-05-21T00:00:00Z,2009,5,19,1,5,2,5,2
627,2009-05-22T00:00:00Z,15529,55.68,XKZXM,5,2009-05-22T00:00:00Z,2009,5,22,1,5,2,5,2
773,2009-06-23T00:00:00Z,15529,70.71,VEPS2,3,2009-06-23T00:00:00Z,2009,6,23,2,6,2,5,2
999,2009-08-03T00:00:00Z,15529,121.63,EYPBX,3,2009-08-04T00:00:00Z,2009,8,3,3,8,3,5,2
608,2009-05-20T00:00:00Z,15889,65.63,76JQS,3,2009-05-21T00:00:00Z,2009,5,20,1,5,2,5,2
666,2009-06-02T00:00:00Z,15893,11.49,3QUS2,3,2009-06-02T00:00:00Z,2009,6,2,1,6,2,6,2
611,2009-05-21T00:00:00Z,15914,50.87,B32RF,5,2009-05-22T00:00:00Z,2009,5,21,1,5,2,5,2
827,2009-07-02T00:00:00Z,15914,45.36,FKGYG,6,2009-07-02T00:00:00Z,2009,7,2,2,7,3,5,2
3148,2010-03-04T00:00:00Z,15914,17.4805,RYQQH,5,2010-03-05T00:00:00Z,2010,3,4,3,15,5,5,2
1338,2009-09-30T00:00:00Z,15986,17.88,AUJKC,7,2009-10-01T00:00:00Z,2009,9,30,1,9,3,9,3
618,2009-05-21T00:00:00Z,15987,7.32,S82WA,3,2009-05-21T00:00:00Z,2009,5,21,1,5,2,5,2
625,2009-05-22T00:00:00Z,16173,64.05,KBDHV,5,2009-05-22T00:00:00Z,2009,5,22,1,5,2,5,2
633,2009-05-25T00:00:00Z,16314,44.25,AMXQA,3,2009-05-26T00:00:00Z,2009,5,25,1,5,2,5,2
632,2009-05-24T00:00:00Z,16614,3.21,27QPF,4,2009-05-26T00:00:00Z,2009,5,24,1,5,2,5,2
634,2009-05-25T00:00:00Z,17040,29.12,SR8FD,3,2009-05-26T00:00:00Z,2009,5,25,1,5,2,5,2
640,2009-05-27T00:00:00Z,17416,44,XJ5SF,4,2009-05-28T00:00:00Z,2009,5,27,1,5,2,5,2
644,2009-05-27T00:00:00Z,17533,61.02,TD7RK,3,2009-05-28T00:00:00Z,2009,5,27,1,5,2,5,2
1979,2009-12-07T00:00:00Z,17533,74.2625,5JZ92,3,2009-12-08T00:00:00Z,2009,12,7,2,12,4,5,2
655,2009-05-29T00:00:00Z,17928,25.96,F8LFS,5,2009-05-29T00:00:00Z,2009,5,29,1,5,2,5,2
1171,2009-09-02T00:00:00Z,17928,16.22,Y9SXG,5,2009-09-04T00:00:00Z,2009,9,2,2,9,3,5,2
1355,2009-10-02T00:00:00Z,17928,24.78,NGYD4,5,2009-10-02T00:00:00Z,2009,10,2,3,10,4,5,2
1499,2009-10-23T00:00:00Z,17928,39.36,SBEB2,5,2009-10-23T00:00:00Z,2009,10,23,4,10,4,5,2
1621,2009-11-05T00:00:00Z,17928,31.89,D9B3Y,5,2009-11-06T00:00:00Z,2009,11,5,5,11,4,5,2
1754,2009-11-12T00:00:00Z,17928,89.06,9BK8L,5,2009-11-13T00:00:00Z,2009,11,12,6,11,4,5,2
1936,2009-12-03T00:00:00Z,17928,64,PPVNU,5,2009-12-04T00:00:00Z,2009,12,3,7,12,4,5,2
2014,2009-12-10T00:00:00Z,17928,35.68,JSXKD,5,2009-12-11T00:00:00Z,2009,12,10,8,12,4,5,2
2083,2009-12-17T00:00:00Z,17928,14.09,NJ6C7,5,2009-12-18T00:00:00Z,2009,12,17,9,12,4,5,2
2354,2010-01-14T00:00:00Z,17928,88.33,BD6X6,5,2010-01-15T00:00:00Z,2010,1,14,10,13,5,5,2
2544,2010-01-28T00:00:00Z,17928,29.76,XYY8H,5,2010-01-29T00:00:00Z,2010,1,28,11,13,5,5,2
2798,2010-02-11T00:00:00Z,17928,106.47,287000000,5,2010-02-12T00:00:00Z,2010,2,11,12,14,5,5,2
2913,2010-02-18T00:00:00Z,17928,94.07,RSWDN,5,2010-02-19T00:00:00Z,2010,2,18,13,14,5,5,2
3034,2010-02-25T00:00:00Z,17928,16.8255,63ABV,5,2010-02-26T00:00:00Z,2010,2,25,14,14,5,5,2
899,2009-07-15T00:00:00Z,18943,8.01,6KRZA,4,2009-07-16T00:00:00Z,2009,7,15,1,7,3,7,3
1296,2009-09-23T00:00:00Z,18943,8.01,AQ4XA,4,2009-09-24T00:00:00Z,2009,9,23,2,9,3,7,3
1730,2009-11-11T00:00:00Z,18943,8.01,HTVE7,4,2009-11-12T00:00:00Z,2009,11,11,3,11,4,7,3
2073,2009-12-16T00:00:00Z,18943,8.01,J4T96,4,2009-12-17T00:00:00Z,2009,12,16,4,12,4,7,3
2353,2010-01-14T00:00:00Z,18943,8.01,K3GET,4,2010-01-15T00:00:00Z,2010,1,14,5,13,5,7,3
3019,2010-02-24T00:00:00Z,18943,8.01,R8YLE,4,2010-02-25T00:00:00Z,2010,2,24,6,14,5,7,3
671,2009-06-03T00:00:00Z,19271,81.34,TAZ5K,3,2009-06-04T00:00:00Z,2009,6,3,1,6,2,6,2
1104,2009-08-24T00:00:00Z,19271,51.7455,XU62Q,3,2009-08-25T00:00:00Z,2009,8,24,2,8,3,6,2
674,2009-06-03T00:00:00Z,19347,47.82,KS6TK,4,2009-06-04T00:00:00Z,2009,6,3,1,6,2,6,2
2142,2009-12-28T00:00:00Z,19347,128.06,6FNDJ,5,2009-12-30T00:00:00Z,2009,12,28,2,12,4,6,2
2351,2010-01-14T00:00:00Z,19347,45.4878,Y3JAN,5,2010-01-15T00:00:00Z,2010,1,14,3,13,5,6,2
2446,2010-01-22T00:00:00Z,19347,95.36,Z2UQK,5,2010-01-22T00:00:00Z,2010,1,22,4,13,5,6,2
2557,2010-01-29T00:00:00Z,19347,114.9777,KZK6E,5,2010-01-29T00:00:00Z,2010,1,29,5,13,5,6,2
2800,2010-02-11T00:00:00Z,19347,112.5255,VP9BH,5,2010-02-12T00:00:00Z,2010,2,11,6,14,5,6,2
2914,2010-02-18T00:00:00Z,19347,111.6805,5UN4M,5,2010-02-19T00:00:00Z,2010,2,18,7,14,5,6,2
2917,2010-02-19T00:00:00Z,19347,5.63,PR3FM,5,2010-02-19T00:00:00Z,2010,2,19,8,14,5,6,2
675,2009-06-03T00:00:00Z,19579,41.72,F5HNQ,3,2009-06-04T00:00:00Z,2009,6,3,1,6,2,6,2
683,2009-06-04T00:00:00Z,19768,27.3,RTDUL,6,2009-06-11T00:00:00Z,2009,6,4,1,6,2,6,2
685,2009-06-05T00:00:00Z,19891,9.53,NMW4U,4,2009-06-09T00:00:00Z,2009,6,5,1,6,2,6,2
700,2009-06-10T00:00:00Z,19892,16.55,NPJVU,6,2009-06-11T00:00:00Z,2009,6,10,1,6,2,6,2
749,2009-06-17T00:00:00Z,19892,76.79,77RXG,6,2009-06-18T00:00:00Z,2009,6,17,2,6,2,6,2
781,2009-06-25T00:00:00Z,19892,14.86,RDBED,6,2009-06-25T00:00:00Z,2009,6,25,3,6,2,6,2
691,2009-06-06T00:00:00Z,20515,16.9,UF4LJ,3,2009-06-09T00:00:00Z,2009,6,6,1,6,2,6,2
692,2009-06-08T00:00:00Z,20805,38.96,S7ZFE,6,2009-06-11T00:00:00Z,2009,6,8,1,6,2,6,2
737,2009-06-16T00:00:00Z,20805,23.51,7J9L7,6,2009-06-18T00:00:00Z,2009,6,16,2,6,2,6,2
778,2009-06-24T00:00:00Z,20805,50.98,K974R,6,2009-06-25T00:00:00Z,2009,6,24,3,6,2,6,2
807,2009-07-01T00:00:00Z,20805,46.05,4NSXV,6,2009-07-02T00:00:00Z,2009,7,1,4,7,3,6,2
851,2009-07-08T00:00:00Z,20805,28.18,LUPJ8,6,2009-07-09T00:00:00Z,2009,7,8,5,7,3,6,2
902,2009-07-15T00:00:00Z,20805,47.21,L4U4A,6,2009-07-16T00:00:00Z,2009,7,15,6,7,3,6,2
996,2009-08-03T00:00:00Z,20805,66.13,8JU97,6,2009-08-06T00:00:00Z,2009,8,3,7,8,3,6,2
1123,2009-08-25T00:00:00Z,20805,44.39,SBNHX,6,2009-08-27T00:00:00Z,2009,8,25,8,8,3,6,2
1293,2009-09-22T00:00:00Z,20805,80.03,8DKCX,6,2009-09-24T00:00:00Z,2009,9,22,9,9,3,6,2
1294,2009-09-22T00:00:00Z,20805,66.58,BPTP4,6,2009-09-24T00:00:00Z,2009,9,22,10,9,3,6,2
1477,2009-10-21T00:00:00Z,20805,44.99,6RQUJ,6,2009-10-22T00:00:00Z,2009,10,21,11,10,4,6,2
1478,2009-10-21T00:00:00Z,20805,8.44,6UE7F,6,2009-10-22T00:00:00Z,2009,10,21,12,10,4,6,2
1900,2009-11-30T00:00:00Z,20805,68.22,XJVCF,6,2009-12-03T00:00:00Z,2009,11,30,13,11,4,6,2
2656,2010-02-03T00:00:00Z,20805,63.23,XBJZ2,6,2010-02-04T00:00:00Z,2010,2,3,14,14,5,6,2
3017,2010-02-24T00:00:00Z,20805,74.62,WL7XL,6,2010-02-25T00:00:00Z,2010,2,24,15,14,5,6,2
699,2009-06-09T00:00:00Z,20994,7.36,NEK7Y,5,2009-06-12T00:00:00Z,2009,6,9,1,6,2,6,2
701,2009-06-10T00:00:00Z,21194,27.29,S496Y,6,2009-06-11T00:00:00Z,2009,6,10,1,6,2,6,2
779,2009-06-24T00:00:00Z,21194,21.59,B258H,6,2009-06-25T00:00:00Z,2009,6,24,2,6,2,6,2
1064,2009-08-17T00:00:00Z,21243,56.77,2CVBN,6,2009-08-20T00:00:00Z,2009,8,17,1,8,3,8,3
3160,2010-03-04T00:00:00Z,21243,53.26,HDTXU,4,2010-03-05T00:00:00Z,2010,3,4,2,15,5,8,3
704,2009-06-11T00:00:00Z,21254,48.78,2YRJE,6,2009-06-11T00:00:00Z,2009,6,11,1,6,2,6,2
750,2009-06-17T00:00:00Z,21254,56.49,V4RMA,6,2009-06-18T00:00:00Z,2009,6,17,2,6,2,6,2
815,2009-07-01T00:00:00Z,21254,33.03,V95X7,6,2009-07-02T00:00:00Z,2009,7,1,3,7,3,6,2
724,2009-06-15T00:00:00Z,21267,21.38,LPK7A,3,2009-06-16T00:00:00Z,2009,6,15,1,6,2,6,2
800,2009-06-29T00:00:00Z,21267,22.39,UDCUH,3,2009-06-30T00:00:00Z,2009,6,29,2,6,2,6,2
837,2009-07-06T00:00:00Z,21267,9.63,JULYG,3,2009-07-07T00:00:00Z,2009,7,6,3,7,3,6,2
705,2009-06-11T00:00:00Z,21275,39.98,FZHFV,5,2009-06-12T00:00:00Z,2009,6,11,1,6,2,6,2
760,2009-06-18T00:00:00Z,21275,28.63,E7SC5,5,2009-06-19T00:00:00Z,2009,6,18,2,6,2,6,2
910,2009-07-16T00:00:00Z,21275,85.72,U2CFM,5,2009-07-17T00:00:00Z,2009,7,16,3,7,3,6,2
941,2009-07-23T00:00:00Z,21275,63.7,6YPSF,5,2009-07-24T00:00:00Z,2009,7,23,4,7,3,6,2
980,2009-07-30T00:00:00Z,21275,52.23,JPLPP,5,2009-07-31T00:00:00Z,2009,7,30,5,7,3,6,2
2663,2010-02-04T00:00:00Z,21275,115.8095,7WW9L,5,2010-02-05T00:00:00Z,2010,2,4,6,14,5,6,2
711,2009-06-11T00:00:00Z,21385,63.73,8V4JC,5,2009-06-12T00:00:00Z,2009,6,11,1,6,2,6,2
847,2009-07-08T00:00:00Z,21385,67.03,3VV7K,6,2009-07-09T00:00:00Z,2009,7,8,2,7,3,6,2
983,2009-07-30T00:00:00Z,21385,69.53,YDEXU,5,2009-07-31T00:00:00Z,2009,7,30,3,7,3,6,2
2214,2010-01-04T00:00:00Z,21718,18.27,LM4CP,11,2010-01-06T00:00:00Z,2010,1,4,1,13,5,13,5
2241,2010-01-06T00:00:00Z,21718,9.18,6237V,11,2010-01-06T00:00:00Z,2010,1,6,2,13,5,13,5
2375,2010-01-17T00:00:00Z,21718,21.63,7KGCD,18,2010-01-18T00:00:00Z,2010,1,17,3,13,5,13,5
2592,2010-01-31T00:00:00Z,21718,80.16,BVYC8,18,2010-02-01T00:00:00Z,2010,1,31,4,13,5,13,5
722,2009-06-12T00:00:00Z,21750,6.09,CK3PD,6,2009-06-18T00:00:00Z,2009,6,12,1,6,2,6,2
723,2009-06-14T00:00:00Z,21943,41.65,82FHK,4,2009-06-18T00:00:00Z,2009,6,14,1,6,2,6,2
727,2009-06-15T00:00:00Z,22186,18.03,MVZUX,3,2009-06-16T00:00:00Z,2009,6,15,1,6,2,6,2
920,2009-07-20T00:00:00Z,22186,23.92,393HK,3,2009-07-21T00:00:00Z,2009,7,20,2,7,3,6,2
1035,2009-08-10T00:00:00Z,22186,25.35,Y5LJ2,3,2009-08-11T00:00:00Z,2009,8,10,3,8,3,6,2
1199,2009-09-07T00:00:00Z,22186,31.36,BEZAN,3,2009-09-08T00:00:00Z,2009,9,7,4,9,3,6,2
1462,2009-10-20T00:00:00Z,22186,57.08,JP52Y,3,2009-10-20T00:00:00Z,2009,10,20,5,10,4,6,2
1644,2009-11-10T00:00:00Z,22186,25.63,WHB3Z,3,2009-11-10T00:00:00Z,2009,11,10,6,11,4,6,2
2320,2010-01-12T00:00:00Z,22186,45.0855,2SEFT,3,2010-01-12T00:00:00Z,2010,1,12,7,13,5,6,2
2858,2010-02-15T00:00:00Z,22186,29.5695,4VL72,3,2010-02-16T00:00:00Z,2010,2,15,8,14,5,6,2
3200,2010-03-07T00:00:00Z,22186,47.19,C4C9J,3,2010-03-09T00:00:00Z,2010,3,7,9,15,5,6,2
